country_code,gdp_data_level,gdp_domain,year,gdp
SYR,national,national,1971,680.206357438042
SYR,national,national,1972,826.2108641919
SYR,national,national,1973,715.160556387001
SYR,national,national,1974,869.846666377176
SYR,national,national,1975,978.291795882869
SYR,national,national,1976,1061.23601879935
SYR,national,national,1977,1006.95039324288
SYR,national,national,1978,1069.74647788341
SYR,national,national,1979,1043.21855688668
SYR,national,national,1980,1155.12896457471
SYR,national,national,1981,1204.049
SYR,national,national,1982,1197.2509
SYR,national,national,1983,1183.9324
SYR,national,national,1984,1056.1254
SYR,national,national,1985,1114.9634
SYR,national,national,1986,991.11035
SYR,national,national,1987,973.62024
SYR,national,national,1988,1110.6226
SYR,national,national,1989,927.8067
SYR,national,national,1990,931.88507
SYR,national,national,1991,972.28583
SYR,national,national,1992,1065.2047
SYR,national,national,1993,1097.1104
SYR,national,national,1994,1142.064
SYR,national,national,1995,1188.1754
SYR,national,national,1996,1270.0513
SYR,national,national,1997,1299.2986
SYR,national,national,1998,1352.1279
SYR,national,national,1999,1271.3223
SYR,national,national,2000,1248.3849
SYR,national,national,2001,1230.8719
SYR,national,national,2002,1249.0062
SYR,national,national,2003,1307.4814
SYR,national,national,2004,1440.5695
SYR,national,national,2005,1556.7902
SYR,national,national,2006,1553.6063
SYR,national,national,2007,1645.6656
SYR,national,national,2008,1662.4812
SYR,national,national,2009,1637.4709
SYR,national,national,2010,1724.1127
SYR,national,national,2011,1856.0482
